ÊôÇÈñì,„ÉÅ„É£„É≥„Éç„É´A,„ÉÅ„É£„É≥„Éç„É´B,A - B,,ïΩãœ,ïWèÄïŒç∑
0.81723392,0.2655721,0.262154,0.00341809,,,
0.81739776,0.2655721,0.262154,0.00341809,,,
0.8175616,0.2744224,0.262154,0.01226845,,,
0.81772544,0.2744224,0.262154,0.01226845,,,
0.81788928,0.2744224,0.262154,0.01226845,,,
0.81805312,0.2744224,0.262154,0.01226845,,,
0.81821696,0.2744224,0.262154,0.01226845,,,
0.8183808,0.2744224,0.262154,0.01226845,,,
0.81854464,0.2744224,0.262154,0.01226845,,,
0.81870848,0.2744224,0.262154,0.01226845,,,
0.81887232,0.2744224,0.262154,0.01226845,,,
0.81903616,0.2744224,0.262154,0.01226845,,,
0.8192,0.2744224,0.262154,0.01226845,,,
0.81936384,0.2744224,0.262154,0.01226845,,,
0.81952768,0.2744224,0.2711875,0.00323495,,,
0.81969152,0.2744224,0.262154,0.01226845,,,
0.81985536,0.2744224,0.262154,0.01226845,,,
0.8200192,0.2744224,0.262154,0.01226845,,,
0.82018304,0.2744224,0.262154,0.01226845,,,
0.82034688,0.2744224,0.262154,0.01226845,,,
0.82051072,0.2744224,0.262154,0.01226845,,,
0.82067456,0.2744224,0.262154,0.01226845,,,
0.8208384,0.2744224,0.262154,0.01226845,,,
0.82100224,0.2744224,0.262154,0.01226845,,,
0.82116608,0.2744224,0.262154,0.01226845,,,
0.82132992,0.2744224,0.262154,0.01226845,,,
0.82149376,0.2744224,0.262154,0.01226845,,,
0.8216576,0.2744224,0.262154,0.01226845,,,
0.82182144,0.2744224,0.262154,0.01226845,,,
0.82198528,0.2744224,0.2711875,0.00323495,,,
0.82214912,0.2744224,0.262154,0.01226845,,,
0.82231296,0.2744224,0.262154,0.01226845,,,
0.8224768,0.2744224,0.262154,0.01226845,,,
0.82264064,0.2744224,0.262154,0.01226845,,,
0.82280447,0.2744224,0.2711875,0.00323495,,,
0.82296831,0.2744224,0.262154,0.01226845,,,
0.82313215,0.2655721,0.262154,0.00341809,,,
0.82329599,0.2655721,0.262154,0.00341809,,,
0.82345983,0.2744224,0.2711875,0.00323495,,,
0.82362367,0.2744224,0.262154,0.01226845,,,
0.82378751,0.2744224,0.2711875,0.00323495,,,
0.82395135,0.2744224,0.262154,0.01226845,,,
0.82411519,0.2744224,0.2711875,0.00323495,,,
0.82427903,0.2744224,0.262154,0.01226845,,,
0.82444287,0.2744224,0.2711875,0.00323495,,,
0.82460671,0.2744224,0.262154,0.01226845,,,
0.82477055,0.2744224,0.262154,0.01226845,,,
0.82493439,0.2655721,0.262154,0.00341809,,,
0.82509823,0.2744224,0.262154,0.01226845,,,
0.82526207,0.2744224,0.262154,0.01226845,,,
0.82542591,0.2744224,0.2711875,0.00323495,,,
0.82558975,0.2744224,0.262154,0.01226845,,,
0.82575359,0.2744224,0.262154,0.01226845,,,
0.82591743,0.2744224,0.262154,0.01226845,,,
0.82608127,0.2744224,0.262154,0.01226845,,,
0.82624511,0.2744224,0.262154,0.01226845,,,
0.82640895,0.2744224,0.262154,0.01226845,,,
0.82657279,0.2744224,0.262154,0.01226845,,,
0.82673663,0.2744224,0.262154,0.01226845,,,
0.82690047,0.2744224,0.262154,0.01226845,,,
0.82706431,0.2744224,0.262154,0.01226845,,,
0.82722815,0.2744224,0.262154,0.01226845,,,
0.82739199,0.2744224,0.262154,0.01226845,,,
0.82755583,0.2744224,0.262154,0.01226845,,,
0.82771967,0.2744224,0.2711875,0.00323495,,,
0.82788351,0.2744224,0.262154,0.01226845,,,
0.82804735,0.2744224,0.2711875,0.00323495,,,
0.82821119,0.2832728,0.2711875,0.01208532,,,
0.82837503,0.2744224,0.262154,0.01226845,,,
0.82853887,0.2744224,0.262154,0.01226845,,,
0.82870271,0.2744224,0.262154,0.01226845,,,
0.82886655,0.2655721,0.262154,0.00341809,,,
0.82903039,0.2655721,0.262154,0.00341809,,,
0.82919423,0.2744224,0.262154,0.01226845,,,
0.82935807,0.2744224,0.2711875,0.00323495,,,
0.82952191,0.2655721,0.262154,0.00341809,,,
0.82968575,0.2744224,0.262154,0.01226845,,,
0.82984959,0.2744224,0.262154,0.01226845,,,
0.83001343,0.2832728,0.2711875,0.01208532,,,
0.83017727,0.2744224,0.262154,0.01226845,,,
0.83034111,0.2655721,0.262154,0.00341809,,,
0.83050495,0.2744224,0.2711875,0.00323495,,,
0.83066879,0.2655721,0.262154,0.00341809,,,
0.83083263,0.2744224,0.262154,0.01226845,,,
0.83099647,0.2655721,0.262154,0.00341809,,,
0.83116031,0.2744224,0.2711875,0.00323495,,,
0.83132415,0.2655721,0.262154,0.00341809,,,
0.83148799,0.2655721,0.262154,0.00341809,,,
0.83165183,0.2655721,0.262154,0.00341809,,,
0.83181567,0.2744224,0.262154,0.01226845,,,
0.83197951,0.2655721,0.262154,0.00341809,,,
0.83214335,0.2744224,0.262154,0.01226845,,,
0.83230719,0.2744224,0.2711875,0.00323495,,,
0.83247103,0.2744224,0.262154,0.01226845,,,
0.83263487,0.2744224,0.262154,0.01226845,,,
0.83279871,0.2744224,0.262154,0.01226845,,,
0.83296255,0.2832728,0.262154,0.02111882,,,
0.83312639,0.2744224,0.262154,0.01226845,,,
0.83329023,0.2744224,0.262154,0.01226845,,,
0.83345407,0.2744224,0.262154,0.01226845,,,
0.83361791,0.2744224,0.262154,0.01226845,,,
0.83378175,0.2744224,0.262154,0.01226845,,,
0.83394559,0.2744224,0.262154,0.01226845,,,
0.83410943,0.2744224,0.2711875,0.00323495,,,
0.83427327,0.2744224,0.2711875,0.00323495,,,
0.83443711,0.2744224,0.262154,0.01226845,,,
0.83460095,0.2744224,0.262154,0.01226845,,,
0.83476479,0.2744224,0.262154,0.01226845,,,
0.83492863,0.2744224,0.2711875,0.00323495,,,
0.83509247,0.2744224,0.2711875,0.00323495,,,
0.83525631,0.2744224,0.262154,0.01226845,,,
0.83542015,0.2744224,0.2711875,0.00323495,,,
0.83558399,0.2744224,0.2711875,0.00323495,,,
0.83574783,0.2744224,0.262154,0.01226845,,,
0.83591167,0.2744224,0.262154,0.01226845,,,
0.83607551,0.2655721,0.262154,0.00341809,,,
0.83623935,0.2655721,0.262154,0.00341809,,,
0.83640319,0.2744224,0.262154,0.01226845,,,
0.83656703,0.2655721,0.262154,0.00341809,,,
0.83673087,0.2744224,0.262154,0.01226845,,,
0.83689471,0.2744224,0.262154,0.01226845,,,
0.83705855,0.2744224,0.262154,0.01226845,,,
0.83722239,0.2655721,0.262154,0.00341809,,,
0.83738623,0.2744224,0.262154,0.01226845,,,
0.83755007,0.2744224,0.262154,0.01226845,,,
0.83771391,0.2744224,0.262154,0.01226845,,,
0.83787775,0.2744224,0.262154,0.01226845,,,
0.83804159,0.2744224,0.262154,0.01226845,,,
0.83820543,0.2744224,0.262154,0.01226845,,,
0.83836927,0.2744224,0.262154,0.01226845,,,
0.83853311,0.2655721,0.262154,0.00341809,,,
0.83869695,0.2744224,0.262154,0.01226845,,,
0.83886079,0.2744224,0.262154,0.01226845,,,
0.83902463,0.2744224,0.2711875,0.00323495,,,
0.83918847,0.2744224,0.262154,0.01226845,,,
0.83935231,0.2655721,0.262154,0.00341809,,,
0.83951615,0.2744224,0.262154,0.01226845,,,
0.83967999,0.2744224,0.262154,0.01226845,,,
0.83984383,0.2744224,0.262154,0.01226845,,,
0.84000767,0.2744224,0.262154,0.01226845,,,
0.84017151,0.2744224,0.262154,0.01226845,,,
0.84033535,0.2744224,0.262154,0.01226845,,,
0.84049919,0.2744224,0.262154,0.01226845,,,
0.84066303,0.2655721,0.262154,0.00341809,,,
0.84082687,0.2744224,0.262154,0.01226845,,,
0.84099071,0.2744224,0.262154,0.01226845,,,
0.84115455,0.2744224,0.262154,0.01226845,,,
0.84131839,0.2744224,0.262154,0.01226845,,,
0.84148223,0.2744224,0.262154,0.01226845,,,
0.84164607,0.2744224,0.262154,0.01226845,,,
0.84180991,0.2744224,0.262154,0.01226845,,,
0.84197375,0.2655721,0.262154,0.00341809,,,
0.84213759,0.2744224,0.262154,0.01226845,,,
0.84230143,0.2744224,0.262154,0.01226845,,,
0.84246527,0.2744224,0.262154,0.01226845,,,
0.84262911,0.2744224,0.262154,0.01226845,,,
0.84279295,0.2655721,0.262154,0.00341809,,,
0.84295679,0.2744224,0.262154,0.01226845,,,
0.84312063,0.2655721,0.262154,0.00341809,,,
0.84328447,0.2744224,0.262154,0.01226845,,,
0.84344831,0.2744224,0.262154,0.01226845,,,
0.84361215,0.2744224,0.262154,0.01226845,,,
0.84377599,0.2744224,0.262154,0.01226845,,,
0.84393983,0.2744224,0.262154,0.01226845,,,
0.84410367,0.2744224,0.262154,0.01226845,,,
0.84426751,0.2744224,0.262154,0.01226845,,,
0.84443135,0.2744224,0.262154,0.01226845,,,
0.84459519,0.2744224,0.262154,0.01226845,,,
0.84475903,0.2744224,0.262154,0.01226845,,,
0.84492287,0.2744224,0.262154,0.01226845,,,
0.84508671,0.2744224,0.262154,0.01226845,,,
0.84525055,0.2655721,0.262154,0.00341809,,,
0.84541439,0.2744224,0.262154,0.01226845,,,
0.84557823,0.2744224,0.262154,0.01226845,,,
0.84574207,0.2744224,0.262154,0.01226845,,,
0.84590591,0.2744224,0.262154,0.01226845,,,
0.84606975,0.2744224,0.262154,0.01226845,,,
0.84623359,0.2744224,0.262154,0.01226845,,,
0.84639743,0.2832728,0.2711875,0.01208532,,,
0.84656127,0.2744224,0.262154,0.01226845,,,
0.84672511,0.2655721,0.262154,0.00341809,,,
0.84688895,0.2655721,0.262154,0.00341809,,,
0.84705279,0.2655721,0.2531205,0.01245156,,,
0.84721663,0.2655721,0.262154,0.00341809,,,
0.84738047,0.2655721,0.262154,0.00341809,,,
0.84754431,0.2744224,0.262154,0.01226845,,,
0.84770815,0.2744224,0.262154,0.01226845,,,
0.84787199,0.2744224,0.2711875,0.00323495,,,
0.84803583,0.2744224,0.2711875,0.00323495,,,
0.84819967,0.2744224,0.262154,0.01226845,,,
0.84836351,0.2744224,0.262154,0.01226845,,,
0.84852735,0.2744224,0.262154,0.01226845,,,
0.84869119,0.2744224,0.262154,0.01226845,,,
0.84885503,0.2655721,0.262154,0.00341809,,,
0.84901887,0.2744224,0.262154,0.01226845,,,
0.84918271,0.2744224,0.262154,0.01226845,,,
0.84934655,0.2744224,0.262154,0.01226845,,,
0.84951039,0.2744224,0.2711875,0.00323495,,,
0.84967423,0.2744224,0.262154,0.01226845,,,
0.84983807,0.2744224,0.262154,0.01226845,,,
0.85000191,0.2744224,0.262154,0.01226845,,,
0.85016575,0.2744224,0.262154,0.01226845,,,
0.85032959,0.2744224,0.262154,0.01226845,,,
0.85049343,0.2744224,0.2711875,0.00323495,,,
0.85065727,0.2655721,0.262154,0.00341809,,,
0.85082111,0.2744224,0.262154,0.01226845,,,
0.85098495,0.2744224,0.262154,0.01226845,,,
0.85114879,0.2744224,0.262154,0.01226845,,,
0.85131263,0.2744224,0.262154,0.01226845,,,
0.85147647,0.2744224,0.262154,0.01226845,,,
0.85164031,0.2744224,0.262154,0.01226845,,,
0.85180415,0.2744224,0.262154,0.01226845,,,
0.85196799,0.2744224,0.262154,0.01226845,,,
0.85213183,0.2744224,0.262154,0.01226845,,,
0.85229567,0.2744224,0.262154,0.01226845,,,
0.85245951,0.2744224,0.262154,0.01226845,,,
0.85262335,0.2744224,0.262154,0.01226845,,,
0.85278719,0.2744224,0.262154,0.01226845,,,
0.85295103,0.2655721,0.262154,0.00341809,,,
0.85311487,0.2832728,0.262154,0.02111882,,,
0.85327871,0.2744224,0.262154,0.01226845,,,
0.85344255,0.2744224,0.262154,0.01226845,,,
0.85360639,0.2744224,0.262154,0.01226845,,,
0.85377023,0.2744224,0.262154,0.01226845,,,
0.85393407,0.2655721,0.262154,0.00341809,,,
0.85409791,0.2744224,0.262154,0.01226845,,,
0.85426175,0.2744224,0.262154,0.01226845,,,
0.85442559,0.2744224,0.262154,0.01226845,,,
0.85458943,0.2744224,0.262154,0.01226845,,,
0.85475327,0.2744224,0.262154,0.01226845,,,
0.85491711,0.2744224,0.262154,0.01226845,,,
0.85508095,0.2744224,0.262154,0.01226845,,,
0.85524479,0.2744224,0.2711875,0.00323495,,,
0.85540863,0.2744224,0.262154,0.01226845,,,
0.85557247,0.2744224,0.262154,0.01226845,,,
0.85573631,0.2744224,0.2711875,0.00323495,,,
0.85590015,0.2744224,0.262154,0.01226845,,,
0.85606399,0.2744224,0.262154,0.01226845,,,
0.85622783,0.2744224,0.262154,0.01226845,,,
0.85639167,0.2832728,0.2711875,0.01208532,,,
0.85655551,0.2744224,0.262154,0.01226845,,,
0.85671935,0.2744224,0.2711875,0.00323495,,,
0.85688319,0.2744224,0.262154,0.01226845,,,
0.85704703,0.2744224,0.262154,0.01226845,,,
0.85721087,0.2744224,0.262154,0.01226845,,,
0.85737471,0.2744224,0.2711875,0.00323495,,,
0.85753855,0.2744224,0.262154,0.01226845,,,
0.85770239,0.2744224,0.262154,0.01226845,,,
0.85786623,0.2744224,0.262154,0.01226845,,,
0.85803007,0.2744224,0.262154,0.01226845,,,
0.85819391,0.2744224,0.262154,0.01226845,,,
0.85835775,0.2744224,0.262154,0.01226845,,,
0.85852159,0.2744224,0.262154,0.01226845,,,
0.85868543,0.2744224,0.262154,0.01226845,,,
0.85884927,0.2744224,0.262154,0.01226845,,,
0.85901311,0.2744224,0.262154,0.01226845,,,
0.85917695,0.2744224,0.262154,0.01226845,,,
0.85934079,0.2744224,0.262154,0.01226845,,,
0.85950463,0.2744224,0.262154,0.01226845,,,
0.85966847,0.2744224,0.262154,0.01226845,,,
0.85983231,0.2744224,0.262154,0.01226845,,,
0.85999615,0.2744224,0.262154,0.01226845,,,
0.86015999,0.2744224,0.262154,0.01226845,,,
0.86032383,0.2744224,0.262154,0.01226845,,,
0.86048767,0.2655721,0.262154,0.00341809,,,
0.86065151,0.2744224,0.262154,0.01226845,,,
0.86081535,0.2744224,0.262154,0.01226845,,,
0.86097919,0.2744224,0.262154,0.01226845,,,
0.86114303,0.2744224,0.262154,0.01226845,,,
0.86130687,0.2744224,0.262154,0.01226845,,,
0.86147071,0.2744224,0.262154,0.01226845,,,
0.86163455,0.2744224,0.262154,0.01226845,,,
0.86179839,0.2744224,0.262154,0.01226845,,,
0.86196223,0.2744224,0.2711875,0.00323495,,,
0.86212607,0.2744224,0.262154,0.01226845,,,
0.86228991,0.2744224,0.2711875,0.00323495,,,
0.86245375,0.2744224,0.262154,0.01226845,,,
0.86261759,0.2744224,0.262154,0.01226845,,,
0.86278143,0.2744224,0.262154,0.01226845,,,
0.86294527,0.2744224,0.262154,0.01226845,,,
0.86310911,0.2744224,0.2711875,0.00323495,,,
0.86327295,0.2744224,0.262154,0.01226845,,,
0.86343679,0.2744224,0.262154,0.01226845,,,
0.86360063,0.2744224,0.2711875,0.00323495,,,
0.86376447,0.2744224,0.262154,0.01226845,,,
0.86392831,0.2744224,0.2711875,0.00323495,,,
0.86409215,0.2744224,0.262154,0.01226845,,,
0.86425599,0.2832728,0.2711875,0.01208532,,,
0.86441983,0.2744224,0.262154,0.01226845,,,
0.86458367,0.2744224,0.2711875,0.00323495,,,
0.86474751,0.2832728,0.2711875,0.01208532,,,
0.86491135,0.2744224,0.2711875,0.00323495,,,
0.86507519,0.2744224,0.262154,0.01226845,,,
0.86523903,0.2655721,0.262154,0.00341809,,,
0.86540287,0.2744224,0.262154,0.01226845,,,
0.86556671,0.2744224,0.2711875,0.00323495,,,
0.86573055,0.2744224,0.262154,0.01226845,,,
0.86589439,0.2744224,0.262154,0.01226845,,,
0.86605823,0.2744224,0.262154,0.01226845,,,
0.86622207,0.2744224,0.262154,0.01226845,,,
0.86638591,0.2744224,0.2711875,0.00323495,,,
0.86654975,0.2744224,0.2711875,0.00323495,,,
0.86671359,0.2744224,0.262154,0.01226845,,,
0.86687743,0.2744224,0.262154,0.01226845,,,
0.86704127,0.2655721,0.262154,0.00341809,,,
0.86720511,0.2744224,0.262154,0.01226845,,,
0.86736895,0.2744224,0.262154,0.01226845,,,
0.86753279,0.2744224,0.262154,0.01226845,,,
0.86769663,0.2744224,0.262154,0.01226845,,,
0.86786047,0.2744224,0.262154,0.01226845,,,
0.86802431,0.2744224,0.2711875,0.00323495,,,
0.86818815,0.2744224,0.262154,0.01226845,,,
0.86835199,0.2655721,0.262154,0.00341809,,,
0.86851583,0.2744224,0.262154,0.01226845,,,
0.86867967,0.2744224,0.262154,0.01226845,,,
0.86884351,0.2744224,0.262154,0.01226845,,,
0.86900735,0.2744224,0.2711875,0.00323495,,,
0.86917119,0.2744224,0.262154,0.01226845,,,
0.86933503,0.2744224,0.262154,0.01226845,,,
0.86949887,0.2744224,0.262154,0.01226845,,,
0.86966271,0.2655721,0.262154,0.00341809,,,
0.86982655,0.2744224,0.262154,0.01226845,,,
0.86999039,0.2744224,0.262154,0.01226845,,,
0.87015423,0.2744224,0.262154,0.01226845,,,
0.87031807,0.2744224,0.262154,0.01226845,,,
0.87048191,0.2655721,0.262154,0.00341809,,,
0.87064575,0.2744224,0.262154,0.01226845,,,
0.87080959,0.2744224,0.262154,0.01226845,,,
0.87097343,0.2744224,0.262154,0.01226845,,,
0.87113727,0.2744224,0.2711875,0.00323495,,,
0.87130111,0.2744224,0.262154,0.01226845,,,
0.87146495,0.2744224,0.262154,0.01226845,,,
0.87162879,0.2744224,0.262154,0.01226845,,,
0.87179263,0.2744224,0.262154,0.01226845,,,
0.87195647,0.2744224,0.262154,0.01226845,,,
0.87212031,0.2655721,0.262154,0.00341809,,,
0.87228415,0.2655721,0.262154,0.00341809,,,
0.87244799,0.2744224,0.2711875,0.00323495,,,
0.87261183,0.2744224,0.2711875,0.00323495,,,
0.87277567,0.2744224,0.2711875,0.00323495,,,
0.87293951,0.2744224,0.2711875,0.00323495,,,
0.87310335,0.2744224,0.262154,0.01226845,,,
0.87326719,0.2744224,0.262154,0.01226845,,,
0.87343103,0.2744224,0.262154,0.01226845,,,
0.87359487,0.2744224,0.262154,0.01226845,,,
0.87375871,0.2744224,0.262154,0.01226845,,,
0.87392255,0.2744224,0.262154,0.01226845,,,
0.87408639,0.2744224,0.262154,0.01226845,,,
0.87425023,0.2744224,0.2711875,0.00323495,,,
0.87441407,0.2744224,0.2711875,0.00323495,,,
0.87457791,0.2655721,0.262154,0.00341809,,,
0.87474175,0.2744224,0.262154,0.01226845,,,
0.87490559,0.2744224,0.262154,0.01226845,,,
0.87506943,0.2744224,0.262154,0.01226845,,,
0.87523327,0.2744224,0.2711875,0.00323495,,,
0.87539711,0.2744224,0.2711875,0.00323495,,,
0.87556095,0.2744224,0.262154,0.01226845,,,
0.87572479,0.2744224,0.262154,0.01226845,,,
0.87588863,0.2744224,0.262154,0.01226845,,,
0.87605247,0.2744224,0.2711875,0.00323495,,,
0.87621631,0.2744224,0.262154,0.01226845,,,
0.87638015,0.2744224,0.262154,0.01226845,,,
0.87654399,0.2744224,0.262154,0.01226845,,,
0.87670783,0.2744224,0.2711875,0.00323495,,,
0.87687167,0.2744224,0.262154,0.01226845,,,
0.87703551,0.2744224,0.262154,0.01226845,,,
0.87719935,0.2744224,0.262154,0.01226845,,,
0.87736319,0.2655721,0.262154,0.00341809,,,
0.87752703,0.2744224,0.262154,0.01226845,,,
0.87769087,0.2832728,0.262154,0.02111882,,,
0.87785471,0.2744224,0.262154,0.01226845,,,
0.87801855,0.2744224,0.2711875,0.00323495,,,
0.87818239,0.2744224,0.262154,0.01226845,,,
0.87834623,0.2744224,0.262154,0.01226845,,,
0.87851007,0.2744224,0.262154,0.01226845,,,
0.87867391,0.2744224,0.2711875,0.00323495,,,
0.87883775,0.2744224,0.262154,0.01226845,,,
0.87900159,0.2655721,0.262154,0.00341809,,,
0.87916543,0.2744224,0.262154,0.01226845,,,
0.87932927,0.2744224,0.262154,0.01226845,,,
0.87949311,0.2655721,0.262154,0.00341809,,,
0.87965695,0.2744224,0.262154,0.01226845,,,
0.87982079,0.2744224,0.262154,0.01226845,,,
0.87998463,0.2744224,0.262154,0.01226845,,,
0.88014847,0.2744224,0.262154,0.01226845,,,
0.88031231,0.2744224,0.262154,0.01226845,,,
0.88047615,0.2744224,0.262154,0.01226845,,,
0.88063999,0.2744224,0.262154,0.01226845,,,
0.88080383,0.2655721,0.262154,0.00341809,,,
0.88096767,0.2744224,0.262154,0.01226845,,,
0.88113151,0.2832728,0.2711875,0.01208532,,,
0.88129535,0.2744224,0.262154,0.01226845,,,
0.88145919,0.2655721,0.262154,0.00341809,,,
0.88162303,0.2832728,0.2711875,0.01208532,,,
0.88178687,0.2744224,0.2711875,0.00323495,,,
0.88195071,0.2744224,0.262154,0.01226845,,,
0.88211455,0.2744224,0.262154,0.01226845,,,
0.88227839,0.2655721,0.262154,0.00341809,,,
0.88244223,0.2744224,0.262154,0.01226845,,,
0.88260607,0.2744224,0.262154,0.01226845,,,
0.88276991,0.2744224,0.262154,0.01226845,,,
0.88293375,0.2744224,0.262154,0.01226845,,,
0.88309759,0.2744224,0.262154,0.01226845,,,
0.88326143,0.2744224,0.262154,0.01226845,,,
0.88342527,0.2744224,0.262154,0.01226845,,,
0.88358911,0.2744224,0.262154,0.01226845,,,
0.88375295,0.2744224,0.262154,0.01226845,,,
0.88391679,0.2744224,0.262154,0.01226845,,,
0.88408063,0.2744224,0.262154,0.01226845,,,
0.88424447,0.2744224,0.262154,0.01226845,,,
0.88440831,0.2744224,0.262154,0.01226845,,,
0.88457215,0.2744224,0.262154,0.01226845,,,
0.88473599,0.2744224,0.262154,0.01226845,,,
0.88489983,0.2744224,0.262154,0.01226845,,,
0.88506367,0.2744224,0.262154,0.01226845,,,
0.88522751,0.2655721,0.262154,0.00341809,,,
0.88539135,0.2744224,0.262154,0.01226845,,,
0.88555519,0.2744224,0.262154,0.01226845,,,
0.88571903,0.2744224,0.262154,0.01226845,,,
0.88588287,0.2744224,0.262154,0.01226845,,,
0.88604671,0.2744224,0.262154,0.01226845,,,
0.88621055,0.2744224,0.262154,0.01226845,,,
0.88637439,0.2744224,0.262154,0.01226845,,,
0.88653823,0.2744224,0.262154,0.01226845,,,
0.88670207,0.2655721,0.262154,0.00341809,,,
0.88686591,0.2744224,0.262154,0.01226845,,,
0.88702975,0.2655721,0.262154,0.00341809,,,
0.88719359,0.2744224,0.262154,0.01226845,,,
0.88735743,0.2744224,0.2711875,0.00323495,,,
0.88752127,0.2655721,0.262154,0.00341809,,,
0.88768511,0.2744224,0.262154,0.01226845,,,
0.88784895,0.2744224,0.262154,0.01226845,,,
0.88801279,0.2744224,0.262154,0.01226845,,,
0.88817663,0.2744224,0.262154,0.01226845,,,
0.88834047,0.2744224,0.262154,0.01226845,,,
0.88850431,0.2832728,0.2711875,0.01208532,,,
0.88866815,0.2744224,0.262154,0.01226845,,,
0.88883199,0.2744224,0.2711875,0.00323495,,,
0.88899583,0.2832728,0.2711875,0.01208532,,,
0.88915967,0.2744224,0.2711875,0.00323495,,,
0.88932351,0.2744224,0.262154,0.01226845,,,
0.88948735,0.2744224,0.262154,0.01226845,,,
0.88965119,0.2744224,0.2711875,0.00323495,,,
0.88981503,0.2655721,0.262154,0.00341809,,,
0.88997887,0.2744224,0.2711875,0.00323495,,,
0.89014271,0.2744224,0.2711875,0.00323495,,,
0.89030655,0.2744224,0.262154,0.01226845,,,
0.89047039,0.2744224,0.262154,0.01226845,,,
0.89063423,0.2744224,0.262154,0.01226845,,,
0.89079807,0.2744224,0.262154,0.01226845,,,
0.89096191,0.2744224,0.262154,0.01226845,,,
0.89112575,0.2744224,0.262154,0.01226845,,,
0.89128959,0.2655721,0.262154,0.00341809,,,
0.89145343,0.2744224,0.2711875,0.00323495,,,
0.89161727,0.2744224,0.262154,0.01226845,,,
0.89178111,0.2744224,0.262154,0.01226845,,,
0.89194495,0.2744224,0.262154,0.01226845,,,
0.89210879,0.2744224,0.262154,0.01226845,,,
0.89227263,0.2744224,0.262154,0.01226845,,,
0.89243647,0.2744224,0.2711875,0.00323495,,,
0.89260031,0.2744224,0.262154,0.01226845,,,
0.89276415,0.2744224,0.262154,0.01226845,,,
0.89292799,0.2744224,0.2711875,0.00323495,,,
0.89309183,0.2655721,0.262154,0.00341809,,,
0.89325567,0.2744224,0.262154,0.01226845,,,
0.89341951,0.2744224,0.262154,0.01226845,,,
0.89358335,0.2744224,0.262154,0.01226845,,,
0.89374719,0.2744224,0.2711875,0.00323495,,,
0.89391103,0.2744224,0.2711875,0.00323495,,,
0.89407487,0.2655721,0.262154,0.00341809,,,
0.89423871,0.2744224,0.262154,0.01226845,,,
0.89440255,0.2744224,0.262154,0.01226845,,,
0.89456639,0.2744224,0.262154,0.01226845,,,
0.89473023,0.2744224,0.262154,0.01226845,,,
0.89489407,0.2744224,0.2711875,0.00323495,,,
0.89505791,0.2832728,0.262154,0.02111882,,,
0.89522175,0.2744224,0.262154,0.01226845,,,
0.89538559,0.2744224,0.262154,0.01226845,,,
0.89554943,0.2744224,0.262154,0.01226845,,,
0.89571327,0.2744224,0.2711875,0.00323495,,,
0.89587711,0.2744224,0.262154,0.01226845,,,
0.89604095,0.2744224,0.262154,0.01226845,,,
0.89620479,0.2744224,0.262154,0.01226845,,,
0.89636863,0.2744224,0.262154,0.01226845,,,
0.89653247,0.2744224,0.262154,0.01226845,,,
0.89669631,0.2832728,0.262154,0.02111882,,,
0.89686015,0.2744224,0.2711875,0.00323495,,,
0.89702399,0.2655721,0.262154,0.00341809,,,
0.89718783,0.2744224,0.262154,0.01226845,,,
0.89735167,0.2744224,0.262154,0.01226845,,,
0.89751551,0.2655721,0.262154,0.00341809,,,
0.89767935,0.2655721,0.262154,0.00341809,,,
0.89784319,0.2744224,0.262154,0.01226845,,,
0.89800703,0.2832728,0.2711875,0.01208532,,,
0.89817087,0.2832728,0.2711875,0.01208532,,,
0.89833471,0.2744224,0.262154,0.01226845,,,
0.89849855,0.2744224,0.262154,0.01226845,,,
0.89866239,0.2744224,0.262154,0.01226845,,,
0.89882623,0.2744224,0.262154,0.01226845,,,
0.89899007,0.2744224,0.262154,0.01226845,,,
0.89915391,0.2744224,0.262154,0.01226845,,,
0.89931775,0.2744224,0.262154,0.01226845,,,
0.89948159,0.2744224,0.262154,0.01226845,,,
0.89964543,0.2655721,0.262154,0.00341809,,,
0.89980927,0.2744224,0.262154,0.01226845,,,
0.89997311,0.2744224,0.262154,0.01226845,,,
0.90013695,0.2655721,0.262154,0.00341809,,,
0.90030079,0.2744224,0.262154,0.01226845,,,
0.90046463,0.2744224,0.262154,0.01226845,,,
0.90062847,0.2744224,0.262154,0.01226845,,,
0.90079231,0.2744224,0.2711875,0.00323495,,,
0.90095615,0.2744224,0.262154,0.01226845,,,
0.90111999,0.2744224,0.262154,0.01226845,,,
0.90128383,0.2744224,0.262154,0.01226845,,,
0.90144767,0.2744224,0.2711875,0.00323495,,,
0.90161151,0.2744224,0.262154,0.01226845,,,
0.90177535,0.2744224,0.262154,0.01226845,,,
0.90193919,0.2744224,0.262154,0.01226845,,,
0.90210303,0.2744224,0.262154,0.01226845,,,
0.90226687,0.2744224,0.262154,0.01226845,,,
0.90243071,0.2744224,0.2711875,0.00323495,,,
0.90259455,0.2744224,0.262154,0.01226845,,,
0.90275839,0.2744224,0.262154,0.01226845,,,
0.90292223,0.2744224,0.2711875,0.00323495,,,
0.90308607,0.2744224,0.262154,0.01226845,,,
0.90324991,0.2744224,0.262154,0.01226845,,,
0.90341375,0.2744224,0.262154,0.01226845,,,
0.90357759,0.2744224,0.262154,0.01226845,,,
0.90374143,0.2744224,0.262154,0.01226845,,,
0.90390527,0.2744224,0.262154,0.01226845,,,
0.90406911,0.2744224,0.262154,0.01226845,,,
0.90423295,0.2744224,0.262154,0.01226845,,,
